site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds,RCI_weeds_grace
VT,2022,4,423,10/13/2022,2.5,30,6,15.24,0.2286,4.37445319,2964.82093,0,13014.47,8.96313361,44.120171,26.548,1.99416496,60,45,180,1.19,67.7758065,0,427.27,985.23,12.8805,6.6,81,3.43,60,1,-1
BARC,2022,3,314,21-Oct,2,37,7.5,19.05,0.28575,3.49956256,7181.10236,246.8,13014.47,11.203917,55.1330807,21.245,-14.751725,60,47,188,90.88,205.2,6.17,880.43,1691.62,25.0335,6.53,56,2.38,60,0.87006423,-0.930518
VT,2022,1,103,9/20/2022,1,0,6,15.24,0.2286,4.37445319,8216.09799,180.8,13014.47,8.96313361,44.120171,26.548,6.52723895,60,47,188,52.2,187.82,4.52,893.38,1451.35,17.9205,6.94,48,3.65,60,0.84781145,-0.9176385
PA,2022,1,105,10/22/2022,2,0,7.5,19.05,0.28575,3.49956256,4402.44969,35.32,13014.47,11.203917,55.1330807,21.245,-12.937932,60,48,192,29.25,125.8,0.883,744.21,1424.26,19.774,5.51,21,2.18,60,0.79661407,-0.8867949
VT,2022,4,406,9/20/2022,1,23,6,15.24,0.2286,4.37445319,10639.9825,0,13014.47,8.96313361,44.120171,26.548,13.32685,60,50,200,48.58,243.23,0,893.38,1451.35,17.9205,6.94,48,3.65,60,1,-1
BARC,2022,2,201,21-Oct,2,17,7.5,19.05,0.28575,3.49956256,9840.7699,194.8,13014.47,11.203917,55.1330807,21.245,-7.4965532,60,51,204,88.67,281.2,4.87,880.43,1691.62,25.0335,6.53,56,2.38,60,0.85054473,-0.9192371
MA,2022,3,312,10/6/2022,2,41,7.5,19.05,0.28575,3.49956256,4866.14173,0,13014.47,11.203917,55.1330807,21.245,-5.6827601,60,52,208,na,139.05,0,na,1595.04,7.9085,6.8,478,1.68,60,1,-1
NY,2022,2,2.5,10/21/2022,2,0,7.5,19.05,0.28575,3.49956256,2922.13473,196,13014.47,11.203917,55.1330807,21.245,-5.6827601,60,52,208,26.35,83.5,4.9,691.5179,1211.30438,28.6895,5.38,37,4.51,60,0.09259259,-0.1694915
PA,2022,2,214,10/22/2022,2,15,7.5,19.05,0.28575,3.49956256,2477.69029,4.32,13014.47,11.203917,55.1330807,21.245,-5.6827601,60,52,208,13.32,70.8,0.108,744.21,1424.26,19.774,5.51,21,2.18,60,0.92307692,-0.96
PA,2022,3,311,10/7/2022,1,32,7.5,19.05,0.28575,3.49956256,3335.08312,472,13014.47,11.203917,55.1330807,21.245,-5.6827601,60,52,208,28.66,95.3,11.8,869.27,1566.61,12.8875,5.74,20,2.39,60,0.28048781,-0.4380952
NY,2022,3,2.7,10/21/2022,2,0,7.5,19.05,0.28575,3.49956256,2705.16186,192,13014.47,11.203917,55.1330807,21.245,-2.055174,60,54,216,26.93,77.3,4.8,691.5179,1211.30438,28.6895,5.38,37,4.51,60,0.41104295,-0.5826087
DE,2022,2,211,11/17/2022,3,20,7,17.78,0.2667,3.74953131,1064.86689,na,13014.47,10.4569892,51.4438463,22.76856,8.85655736,60,56,224,16.63,28.4,na,813.646155,1450.65275,na,na,na,na,60,na,na
BARC,2022,1,109,21-Oct,2,0,7.5,19.05,0.28575,3.49956256,4342.95713,672,13014.47,11.203917,55.1330807,21.245,3.38620525,60,57,228,69.96,124.1,16.8,880.43,1691.62,25.0335,6.53,56,2.38,60,0.55319149,-0.7123288
VT,2022,3,302,9/20/2022,1,17,6,15.24,0.2286,4.37445319,6555.55556,0,13014.47,8.96313361,44.120171,26.548,31.4591459,60,58,232,35.31,149.86,0,893.38,1451.35,17.9205,6.94,48,3.65,60,1,-1
PA,2022,2,209,10/7/2022,1,15,7.5,19.05,0.28575,3.49956256,5893.26334,0.6,13014.47,11.203917,55.1330807,21.245,26.9655152,60,70,280,51.03,168.4,0.015,869.27,1566.61,12.8875,5.74,20,2.39,60,0.99717381,-0.9985849
PA,2022,3,314,10/22/2022,2,32,7.5,19.05,0.28575,3.49956256,3328.08399,3.24,13014.47,11.203917,55.1330807,21.245,32.4068945,60,73,292,17.49,95.1,0.081,744.21,1424.26,19.774,5.51,21,2.18,60,0.90362879,-0.949375
UMD,2023,3,301,11/14/2022,3,21,7.5,19.05,0.28575,3.49956256,4377.95276,40,15073.9,17.3024564,85.1432337,21.245,-94.127543,80,5,20,2.48,125.1,1,723.17,1467.14,9.25,6.3,44,1.98,90,0.93103448,-0.9642857
UMD,2023,1,111,10/31/2022,2,0,7.5,19.05,0.28575,3.49956256,5998.25022,20,15073.9,17.3024564,85.1432337,21.245,-92.953051,80,6,24,55,171.4,0.5,1004.59,1748.57,11.95,6.37,70,2.11,90,0.96677741,-0.9831081
DE,2023,1,115,11/17/2022,3,0,7,17.78,0.2667,3.74953131,1102.36221,224,15073.9,16.1489593,79.4458675,22.76856,-63.497157,80,29,116,9.51,29.4,5.6,863.5,1533.03,1.7,6.68,202,1.3,90,0.72,-0.8372093
MA,2023,3,315,10/6/2022,2,37,7.5,19.05,0.28575,3.49956256,6439.1951,48,15073.9,17.3024564,85.1432337,21.245,-64.765257,80,30,120,64.52,184,1.2,913.89,1698.78,3.05,7.01,547,2.24,90,0.83783784,-0.9117647
UMD,2023,2,202,10/31/2022,2,7,7.5,19.05,0.28575,3.49956256,4174.97813,0,15073.9,17.3024564,85.1432337,21.245,-64.765257,80,30,120,54.37,119.3,0,1004.59,1748.57,11.95,6.37,70,2.11,90,1,-1
DE,2023,1,109,10/31/2022,2,0,7,17.78,0.2667,3.74953131,937.382827,520,15073.9,16.1489593,79.4458675,22.76856,-59.721001,80,32,128,10.71,25,13,1159.67,1829.2,1.55,6.7,221,1.24,90,0.18238994,-0.3085106
MA,2023,2,202,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,5137.35783,64,15073.9,17.3024564,85.1432337,21.245,-60.067291,80,34,136,54.18,146.8,1.6,913.89,1698.78,3.05,7.01,547,2.24,90,0.84390244,-0.9153439
DE,2023,2,220,11/17/2022,3,19,7,17.78,0.2667,3.74953131,547.431571,640,15073.9,16.1489593,79.4458675,22.76856,-53.427408,80,37,148,10.71,14.6,16,863.5,1533.03,1.7,6.68,202,1.3,90,0.2039801,-0.338843
CT,2023,1,5,9/29/2022,1,0,7.5,19.05,0.28575,3.49956256,2029.74628,484,15073.9,17.3024564,85.1432337,21.245,-55.369325,80,38,152,14.19,58,12.1,925.08,1493.7,15.8,6.23,87,3.86,90,-0.5816993,2.78125
DE,2023,3,303,11/17/2022,3,19,7,17.78,0.2667,3.74953131,877.390326,688,15073.9,16.1489593,79.4458675,22.76856,-52.168689,80,38,152,21.66,23.4,17.2,863.5,1533.03,1.7,6.68,202,1.3,90,-0.3870968,1.2631579
DE,2023,4,414,11/17/2022,3,36,7,17.78,0.2667,3.74953131,929.883765,872,15073.9,16.1489593,79.4458675,22.76856,-52.168689,80,38,152,15.84,24.8,21.8,863.5,1533.03,1.7,6.68,202,1.3,90,0.16475096,-0.2828947
MA,2023,2,224,10/28/2022,3,15,7.5,19.05,0.28575,3.49956256,1476.8154,0,15073.9,17.3024564,85.1432337,21.245,-54.194833,80,39,156,11.79,42.2,0,603.18,1388.07,2.75,6.86,561,2.25,90,1,-1
NY,2023,2,505,10/12/2022,2,25,7.5,19.05,0.28575,3.49956256,3114.61067,40,15073.9,17.3024564,85.1432337,21.245,-54.194833,80,39,156,36.12,89,1,901.390813,1186.33882,19.15,6.5,121,3.35,90,0.74683544,-0.8550725
DE,2023,4,407,10/12/2022,1,36,7,17.78,0.2667,3.74953131,2662.16723,272,15073.9,16.1489593,79.4458675,22.76856,-49.651252,80,40,160,17.36,71,6.8,1455.98,2125.5,1.5,6.57,207,1.32,90,0.56962025,-0.7258065
UMD,2023,1,117,11/14/2022,3,0,7.5,19.05,0.28575,3.49956256,5455.81802,4,15073.9,17.3024564,85.1432337,21.245,-53.020342,80,40,160,42.91,155.9,0.1,723.17,1467.14,9.25,6.3,44,1.98,90,0.99,-0.9949749
NY,2023,1,203,10/12/2022,2,0,7.5,19.05,0.28575,3.49956256,4290.46369,92,15073.9,17.3024564,85.1432337,21.245,-51.845851,80,41,164,47.75,122.6,2.3,901.390813,1186.33882,19.15,6.5,121,3.35,90,0.90086207,-0.9478458
VT,2023,3,307,9/19/2022,1.5,12,6,15.24,0.2286,4.37445319,10957.5678,0,15073.9,13.8419651,68.1357541,26.548,-39.826013,80,41,164,64.94,250.49,0,825.81,1592.58,5.85,6.71,38,3.34,90,1,-1
CT,2023,3,42,10/31/2022,3,32,7.5,19.05,0.28575,3.49956256,2638.67017,124,15073.9,17.3024564,85.1432337,21.245,-50.671359,80,42,168,5.64,75.4,3.1,552.86,1121.48,29.05,6.02,85,3.76,90,0.63529412,-0.7769784
MA,2023,2,215,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,4836.39545,264,15073.9,17.3024564,85.1432337,21.245,-50.671359,80,42,168,63.47,138.2,6.6,1150.7,1935.59,3.55,6.83,526,2.39,90,0.46987952,-0.6393443
VT,2023,4,426,10/10/2022,3,28,6,15.24,0.2286,4.37445319,10165.3543,76,15073.9,13.8419651,68.1357541,26.548,-36.890696,80,43,172,38.14,232.38,1.9,542.92,1309.7,42.7,6.13,66,3.75,90,0.05,-0.0952381
CT,2023,1,8,10/13/2022,2,0,7.5,19.05,0.28575,3.49956256,4524.93438,64,15073.9,17.3024564,85.1432337,21.245,-48.322376,80,44,176,19.82,129.3,1.6,768.56,1337.18,19.6,6.2,85,3.94,90,0.79746835,-0.8873239
MA,2023,1,122,10/6/2022,2,0,7.5,19.05,0.28575,3.49956256,4244.96938,24,15073.9,17.3024564,85.1432337,21.245,-48.322376,80,44,176,45.39,121.3,0.6,913.89,1698.78,3.05,7.01,547,2.24,90,0.90322581,-0.9491525
CT,2023,1,16,10/31/2022,3,0,7.5,19.05,0.28575,3.49956256,3779.52756,148,15073.9,17.3024564,85.1432337,21.245,-45.973393,80,46,184,8.01,108,3.7,552.86,1121.48,29.05,6.02,85,3.76,90,0.5375,-0.699187
MA,2023,3,303,10/28/2022,3,37,7.5,19.05,0.28575,3.49956256,1711.28609,0,15073.9,17.3024564,85.1432337,21.245,-45.973393,80,46,184,14.13,48.9,0,603.18,1388.07,2.75,6.86,561,2.25,90,1,-1
PA,2023,3,310,10/24/2022,2,30,7.5,19.05,0.28575,3.49956256,8325.45932,1.6,15073.9,17.3024564,85.1432337,21.245,-45.973393,80,46,184,31.4,237.9,0.04,679.811233,1304.55527,29.6,5.83,39,2.53,90,0.96721312,-0.9833333
VT,2023,4,401,9/12/2022,1,21,6,15.24,0.2286,4.37445319,12938.3202,0,15073.9,13.8419651,68.1357541,26.548,-32.487722,80,46,184,83.08,295.77,0,978.71,1745.48,38.4,6.71,54,4.04,90,1,-1
DE,2023,4,417,10/31/2022,2,36,7,17.78,0.2667,3.74953131,2257.21785,448,15073.9,16.1489593,79.4458675,22.76856,-40.840221,80,47,188,29.76,60.2,11.2,1159.67,1829.2,1.55,6.7,221,1.24,90,0.49321267,-0.6606061
PA,2023,1,103,10/24/2022,2,0,7.5,19.05,0.28575,3.49956256,3566.05424,5.6,15073.9,17.3024564,85.1432337,21.245,-44.798902,80,47,188,22.21,101.9,0.14,679.811233,1304.55527,29.6,5.83,39,2.53,90,0.97962154,-0.9897059
UMD,2023,2,211,11/14/2022,3,7,7.5,19.05,0.28575,3.49956256,5109.36133,12,15073.9,17.3024564,85.1432337,21.245,-44.798902,80,47,188,35.84,146,0.3,723.17,1467.14,9.25,6.3,44,1.98,90,0.89285714,-0.9433962
UMD,2023,3,307,10/31/2022,2,21,7.5,19.05,0.28575,3.49956256,5816.27297,4,15073.9,17.3024564,85.1432337,21.245,-44.798902,80,47,188,30.74,166.2,0.1,1004.59,1748.57,11.95,6.37,70,2.11,90,0.97101449,-0.9852941
DE,2023,2,205,10/31/2022,2,0,7,17.78,0.2667,3.74953131,1312.33596,552,15073.9,16.1489593,79.4458675,22.76856,-38.322783,80,49,196,14.28,35,13.8,1159.67,1829.2,1.55,6.7,221,1.24,90,0.36697248,-0.5369128
MA,2023,1,111,10/28/2022,3,0,7.5,19.05,0.28575,3.49956256,2131.2336,0,15073.9,17.3024564,85.1432337,21.245,-42.449919,80,49,196,19.15,60.9,0,603.18,1388.07,2.75,6.86,561,2.25,90,1,-1
UMD,2023,1,105,10/24/2022,1,0,7.5,19.05,0.28575,3.49956256,5522.30971,28,15073.9,17.3024564,85.1432337,21.245,-42.449919,80,49,196,50.67,157.8,0.7,1114.47,1858.45,9.5,6.61,46,2.17,90,0.96464647,-0.9820051
UMD,2023,3,314,10/24/2022,1,21,7.5,19.05,0.28575,3.49956256,4885.38933,128,15073.9,17.3024564,85.1432337,21.245,-41.275428,80,50,200,35.61,139.6,3.2,1114.47,1858.45,9.5,6.61,46,2.17,90,0.88672566,-0.9399625
VT,2023,3,317,9/24/2022,2,21,6,15.24,0.2286,4.37445319,12699.4751,0,15073.9,13.8419651,68.1357541,26.548,-26.617089,80,50,200,74.56,290.31,0,743.41,1510.18,14.9,6.96,43,3.74,90,1,-1
DE,2023,3,313,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2714.66067,344,15073.9,16.1489593,79.4458675,22.76856,-35.805346,80,51,204,19.01,72.4,8.6,1285.61,1948.46,1.5,6.57,207,1.32,90,0.59624413,-0.7470588
NY,2023,3,108,10/12/2022,2,0,7.5,19.05,0.28575,3.49956256,4524.93438,64,15073.9,17.3024564,85.1432337,21.245,-40.100936,80,51,204,52.02,129.3,1.6,901.390813,1186.33882,19.15,6.5,121,3.35,90,0.89808917,-0.9463087
VT,2023,1,126,10/10/2022,3,7,6,15.24,0.2286,4.37445319,9684.16448,0,15073.9,13.8419651,68.1357541,26.548,-25.14943,80,51,204,36.83,221.38,0,542.92,1309.7,42.7,6.13,66,3.75,90,1,-1
DE,2023,3,315,10/31/2022,2,36,7,17.78,0.2667,3.74953131,1409.82377,128,15073.9,16.1489593,79.4458675,22.76856,-34.546627,80,52,208,11.02,37.6,3.2,1159.67,1829.2,1.55,6.7,221,1.24,90,0.74193548,-0.8518519
MA,2023,1,101,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,4979.87752,448,15073.9,17.3024564,85.1432337,21.245,-38.926445,80,52,208,47.66,142.3,11.2,1150.7,1935.59,3.55,6.83,526,2.39,90,0.40583554,-0.5773585
MA,2023,3,322,9/21/2022,1,37,7.5,19.05,0.28575,3.49956256,7625.54681,112,15073.9,17.3024564,85.1432337,21.245,-37.751953,80,53,212,63.74,217.9,2.8,1150.7,1935.59,3.55,6.83,526,2.39,90,0.74429224,-0.8534031
VT,2023,2,229,10/10/2022,3,12,6,15.24,0.2286,4.37445319,14024.4969,0,15073.9,13.8419651,68.1357541,26.548,-22.214114,80,53,212,37.69,320.6,0,542.92,1309.7,42.7,6.13,66,3.75,90,1,-1
PA,2023,2,217,10/24/2022,2,14,7.5,19.05,0.28575,3.49956256,4951.88102,0,15073.9,17.3024564,85.1432337,21.245,-36.577462,80,54,216,23.93,141.5,0,679.811233,1304.55527,29.6,5.83,39,2.53,90,1,-1
VT,2023,1,123,10/3/2022,2.5,0,6,15.24,0.2286,4.37445319,9691.60105,8,15073.9,13.8419651,68.1357541,26.548,-20.746456,80,54,216,40.23,221.55,0.2,617.116409,1383.89279,26.95,6.49,54,3.38,90,0.99017199,-0.9950617
PA,2023,2,204,10/10/2022,1,14,7.5,19.05,0.28575,3.49956256,5900.26247,0,15073.9,17.3024564,85.1432337,21.245,-35.40297,80,55,220,31.71,168.6,0,805.16134,1429.90537,15.75,5.88,62,2.46,90,1,-1
CT,2023,3,46,10/13/2022,2,32,7.5,19.05,0.28575,3.49956256,3734.03325,24,15073.9,17.3024564,85.1432337,21.245,-34.228479,80,56,224,19.42,106.7,0.6,768.56,1337.18,19.6,6.2,85,3.94,90,0.88679245,-0.94
NY,2023,1,401,9/30/2022,1,12,7.5,19.05,0.28575,3.49956256,6260.71741,448,15073.9,17.3024564,85.1432337,21.245,-34.228479,80,56,224,62.91,178.9,11.2,1029.62546,1314.57348,27,6.6,na,3.92,90,0.73770492,-0.8490566
PA,2023,3,318,10/10/2022,1,30,7.5,19.05,0.28575,3.49956256,6019.24759,60,15073.9,17.3024564,85.1432337,21.245,-34.228479,80,56,224,35.76,172,1.5,805.16134,1429.90537,15.75,5.88,62,2.46,90,0.23076923,-0.375
VT,2023,3,322,10/3/2022,2.5,21,6,15.24,0.2286,4.37445319,14143.9195,4,15073.9,13.8419651,68.1357541,26.548,-16.343481,80,57,228,59.14,323.33,0.1,617.116409,1383.89279,26.95,6.49,54,3.38,90,0.77777778,-1.125
NY,2023,2,306,9/30/2022,1,12,7.5,19.05,0.28575,3.49956256,5518.81015,788,15073.9,17.3024564,85.1432337,21.245,-31.879496,80,58,232,67.03,157.7,19.7,1029.62546,1314.57348,27,6.6,na,3.92,90,0.49095607,-0.6585789
VT,2023,2,220,10/3/2022,2.5,12,6,15.24,0.2286,4.37445319,15637.3578,0,15073.9,13.8419651,68.1357541,26.548,-14.875823,80,58,232,74.01,357.47,0,617.116409,1383.89279,26.95,6.49,54,3.38,90,1,-1
VT,2023,4,421,10/3/2022,2.5,28,6,15.24,0.2286,4.37445319,11724.8469,0,15073.9,13.8419651,68.1357541,26.548,-13.408165,80,59,236,74.14,268.03,0,617.116409,1383.89279,26.95,6.49,54,3.38,90,1,-1
NY,2023,3,509,9/30/2022,1,25,7.5,19.05,0.28575,3.49956256,7041.11986,700,15073.9,17.3024564,85.1432337,21.245,-29.530513,80,60,240,74.76,201.2,17.5,1029.62546,1314.57348,27,6.6,na,3.92,90,0.59908362,-0.7492837
VT,2023,2,211,9/19/2022,1.5,7,6,15.24,0.2286,4.37445319,14388.014,4,15073.9,13.8419651,68.1357541,26.548,-10.472848,80,61,244,82.81,328.91,0.1,825.81,1592.58,5.85,6.71,38,3.34,90,0.99337748,-0.9966777
CT,2023,2,21,10/13/2022,2,14,7.5,19.05,0.28575,3.49956256,5469.81627,288,15073.9,17.3024564,85.1432337,21.245,-23.658056,80,65,260,25.75,156.3,7.2,768.56,1337.18,19.6,6.2,85,3.94,90,-0.2972973,0.84615385
VT,2023,2,203,9/12/2022,1,7,6,15.24,0.2286,4.37445319,9888.88889,0,15073.9,13.8419651,68.1357541,26.548,-4.6022153,80,65,260,80.05,226.06,0,978.71,1745.48,38.4,6.71,54,4.04,90,1,-1
DE,2023,1,104,10/12/2022,1,0,7,17.78,0.2667,3.74953131,2234.72066,272,15073.9,16.1489593,79.4458675,22.76856,-16.924565,80,66,264,14.53,59.6,6.8,1455.98,2125.5,1.5,6.57,207,1.32,90,0.59036145,-0.7424242
DE,2023,2,212,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2999.62505,344,15073.9,16.1489593,79.4458675,22.76856,-15.665846,80,67,268,22.01,80,8.6,1455.98,2125.5,1.5,6.57,207,1.32,90,0.54497355,-0.7054795
UMD,2023,2,218,10/24/2022,1,7,7.5,19.05,0.28575,3.49956256,5609.79878,68,15073.9,17.3024564,85.1432337,21.245,-21.309073,80,67,268,55.22,160.3,1.7,1114.47,1858.45,9.5,6.61,46,2.17,90,0.93103448,-0.9642857
VT,2023,1,110,9/19/2022,1.5,0,6,15.24,0.2286,4.37445319,13662.2922,0,15073.9,13.8419651,68.1357541,26.548,-1.6668989,80,67,268,90.51,312.32,0,825.81,1592.58,5.85,6.71,38,3.34,90,1,-1
PA,2023,1,110,10/10/2022,1,0,7.5,19.05,0.28575,3.49956256,5385.82677,0,15073.9,17.3024564,85.1432337,21.245,-20.134581,80,68,272,36.41,153.9,0,805.16134,1429.90537,15.75,5.88,62,2.46,90,1,-1
VT,2023,4,412,9/19/2022,1.5,28,6,15.24,0.2286,4.37445319,12747.1566,0,15073.9,13.8419651,68.1357541,26.548,-0.1992406,80,68,272,70.03,291.4,0,825.81,1592.58,5.85,6.71,38,3.34,90,1,-1
VT,2023,4,415,9/24/2022,2,28,6,15.24,0.2286,4.37445319,11666.2292,0,15073.9,13.8419651,68.1357541,26.548,-0.1992406,80,68,272,85.6,266.69,0,743.41,1510.18,14.9,6.96,43,3.74,90,1,-1
CT,2023,2,32,10/31/2022,3,14,7.5,19.05,0.28575,3.49956256,4181.97725,16,15073.9,17.3024564,85.1432337,21.245,-17.785599,80,70,280,16.57,119.5,0.4,552.86,1121.48,29.05,6.02,85,3.76,90,0.92380952,-0.960396
NY,2023,2,304,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,3139.10761,16,15073.9,17.3024564,85.1432337,21.245,-17.785599,80,70,280,37.5,89.7,0.4,777.219663,1062.16767,13.4,6.61,119,3.39,90,0.66666667,-0.8
VT,2023,3,327,10/10/2022,3,21,6,15.24,0.2286,4.37445319,8845.14436,0,15073.9,13.8419651,68.1357541,26.548,2.73607582,80,70,280,46.97,202.2,0,542.92,1309.7,42.7,6.13,66,3.75,90,1,-1
VT,2023,1,101,9/12/2022,1,0,6,15.24,0.2286,4.37445319,14435.6955,0,15073.9,13.8419651,68.1357541,26.548,5.67139227,80,72,288,87.05,330,0,978.71,1745.48,38.4,6.71,54,4.04,90,1,-1
NY,2023,1,302,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,2687.66404,36,15073.9,17.3024564,85.1432337,21.245,-14.262124,80,73,292,33.26,76.8,0.9,777.219663,1062.16767,13.4,6.61,119,3.39,90,-0.2857143,0.8
CT,2023,2,28,9/29/2022,1,14,7.5,19.05,0.28575,3.49956256,6274.71566,108,15073.9,17.3024564,85.1432337,21.245,-11.913141,80,75,300,44.57,179.3,2.7,925.08,1493.7,15.8,6.23,87,3.86,90,0.81314879,-0.8969466
VT,2023,2,218,9/24/2022,2,7,6,15.24,0.2286,4.37445319,11382.7647,0,15073.9,13.8419651,68.1357541,26.548,10.074367,80,75,300,74.71,260.21,0,743.41,1510.18,14.9,6.96,43,3.74,90,1,-1
VT,2023,1,113,9/24/2022,2,0,6,15.24,0.2286,4.37445319,9944.007,0,15073.9,13.8419651,68.1357541,26.548,11.5420252,80,76,304,61.47,227.32,0,743.41,1510.18,14.9,6.96,43,3.74,90,1,-1
NY,2023,3,407,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,3415.57305,404,15073.9,17.3024564,85.1432337,21.245,-8.3896669,80,78,312,47.65,97.6,10.1,777.219663,1062.16767,13.4,6.61,119,3.39,90,-0.0802139,0.17441861
VT,2023,3,303,9/12/2022,1,12,6,15.24,0.2286,4.37445319,13972.4409,4,15073.9,13.8419651,68.1357541,26.548,26.2186074,80,86,344,85.09,319.41,0.1,978.71,1745.48,38.4,6.71,54,4.04,90,0.97979798,-0.9897959
CT,2023,3,54,9/29/2022,1,32,7.5,19.05,0.28575,3.49956256,4720.90989,64,15073.9,17.3024564,85.1432337,21.245,15.1001621,80,98,392,30.61,134.9,1.6,925.08,1493.7,15.8,6.23,87,3.86,90,0.7398374,-0.8504673
PA,2023,1,115,11/9/2022,3,0,7.5,19.05,0.28575,3.49956256,4276.46544,8,15073.9,17.3024564,85.1432337,21.245,na,80,na,na,12.76,122.2,0.2,460.964738,1085.70877,29.7,5.88,41,2.52,90,0.97037037,-0.9849624
PA,2023,2,208,11/9/2022,3,14,7.5,19.05,0.28575,3.49956256,3002.62467,2.4,15073.9,17.3024564,85.1432337,21.245,na,80,na,na,7.83,85.8,0.06,460.964738,1085.70877,29.7,5.88,41,2.52,90,0.95804196,-0.9785714
PA,2023,3,305,11/9/2022,3,30,7.5,19.05,0.28575,3.49956256,5658.79265,12,15073.9,17.3024564,85.1432337,21.245,na,80,na,na,18.66,161.7,0.3,460.964738,1085.70877,29.7,5.88,41,2.52,90,0.86956522,-0.9302326
NY,2022,2,4.4,11/4/2022,3,21,7.5,19.05,0.28575,3.49956256,1602.79965,688,13014.47,16.8058755,82.6996211,21.245,-90.326437,90,8,32,17.52,45.8,17.2,565.599758,1085.38624,31.193,5.26,48,4.62,90,-0.1466667,0.34375
PA,2022,2,201,11/1/2022,3,15,7.5,19.05,0.28575,3.49956256,2390.20123,32.36,13014.47,16.8058755,82.6996211,21.245,-90.326437,90,8,32,6.18,68.3,0.809,497.57,1160.31,8.8115,5.44,25,2.29,90,0.72146669,-0.8382
BARC,2022,2,209,10-Nov,3,17,7.5,19.05,0.28575,3.49956256,5473.31584,108,13014.47,16.8058755,82.6996211,21.245,-85.489655,90,12,48,35.26,156.4,2.7,594.16,1405.35,10.971,6.91,76,1.52,90,0.80645161,-0.8928571
NY,2022,3,6.9,11/4/2022,3,35,7.5,19.05,0.28575,3.49956256,2467.1916,724,13014.47,16.8058755,82.6996211,21.245,-83.071265,90,14,56,32.32,70.5,18.1,565.599758,1085.38624,31.193,5.26,48,4.62,90,0.09950249,-0.1809955
NY,2022,1,4.1,11/4/2022,3,21,7.5,19.05,0.28575,3.49956256,3401.5748,852,13014.47,16.8058755,82.6996211,21.245,-80.652874,90,16,64,37.2,97.2,21.3,565.599758,1085.38624,31.193,5.26,48,4.62,90,-0.0492611,0.10362694
VT,2022,1,125,10/20/2022,3,9,6,15.24,0.2286,4.37445319,3027.9965,81.6,13014.47,13.4447004,66.1802565,26.548,-66.757457,90,22,88,2.95,69.22,2.04,297.97,855.93,11.8755,6.05,51,3.27,90,0.29411765,-0.4545455
BARC,2022,3,304,10-Nov,3,37,7.5,19.05,0.28575,3.49956256,3419.07262,3332,13014.47,16.8058755,82.6996211,21.245,-64.933334,90,29,116,63.9,97.7,83.3,594.16,1405.35,10.971,6.91,76,1.52,90,0.28251507,-0.4405641
PA,2022,3,302,11/1/2022,3,32,7.5,19.05,0.28575,3.49956256,1497.81277,22.36,13014.47,16.8058755,82.6996211,21.245,-61.305748,90,32,128,2.67,42.8,0.559,497.57,1160.31,8.8115,5.44,25,2.29,90,0.74927114,-0.8566667
VT,2022,2,228,10/20/2022,3,17,6,15.24,0.2286,4.37445319,4066.92913,70.4,13014.47,13.4447004,66.1802565,26.548,-48.625161,90,34,136,2.15,92.97,1.76,297.97,855.93,11.8755,6.05,51,3.27,90,0.86508241,-0.9276613
NY,2022,2,3.6,9/30/2022,1,21,7.5,19.05,0.28575,3.49956256,5851.26859,372,13014.47,16.8058755,82.6996211,21.245,-56.468966,90,36,144,55.67,167.2,9.3,1087.83,1607.62,48.324,5.16,39,3.87,90,0.58849558,-0.7409471
DE,2022,3,320,10/13/2022,1,35,7,17.78,0.2667,3.74953131,4341.95726,na,13014.47,15.6854838,77.1657694,22.76856,-49.459456,90,39,156,55.09,115.8,na,1369.68352,2006.69011,na,na,na,na,90,na,na
MA,2022,3,301,11/1/2022,3,41,7.5,19.05,0.28575,3.49956256,2477.69029,0,13014.47,16.8058755,82.6996211,21.245,-51.632185,90,40,160,na,70.8,0,na,1149.91,6.256,6.77,489,2.18,90,1,-1
VT,2022,4,429,10/20/2022,3,30,6,15.24,0.2286,4.37445319,5321.52231,32.8,13014.47,13.4447004,66.1802565,26.548,-39.559013,90,40,160,5.15,121.65,0.82,297.97,855.93,11.8755,6.05,51,3.27,90,0.39483395,-0.5661376
DE,2022,3,314,11/17/2022,3,35,7,17.78,0.2667,3.74953131,1814.77315,na,13014.47,15.6854838,77.1657694,22.76856,-46.867633,90,41,164,17.77,48.4,na,813.646155,1450.65275,na,na,na,na,90,na,na
