site,year,block,plot,pd,pd_fac,rate,seedling_n,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sp1,sp2,sp3,rye_g,weed_g,RCI_weeds,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_om,rate.adj
VT,2023,1,126,10/10/2022,3,80,51,na,na,na,36.83,na,na,na,221.38,0,-1,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,1,127,10/10/2022,3,0,0,SINAR,na,na,0.17,CAPBP,CHEAL,na,0,13.6,0,542.92,1309.70,42.7,6.13,66,3.75,0
VT,2023,1,128,10/10/2022,3,50,40,na,na,na,26.41,na,na,na,147.75,0,-1,542.92,1309.70,42.7,6.13,66,3.75,60
VT,2023,1,129,10/10/2022,3,105,44,na,na,na,33.63,na,na,na,133.5,0,-1,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,1,130,10/10/2022,3,25,13,na,na,na,2.91,CAPBP,CERFO,na,78.03,1.6,-0.882352941,542.92,1309.70,42.7,6.13,66,3.75,30
VT,2023,2,201,9/12/2022,1,105,78,na,na,na,88.97,na,na,na,470.53,0,-1,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,2,202,9/12/2022,1,50,56,na,na,na,88.86,na,na,na,306.95,0,-1,978.71,1745.48,38.4,6.71,54,4.04,60
VT,2023,2,203,9/12/2022,1,80,65,na,na,na,80.05,na,na,na,226.06,0,-1,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,2,204,9/12/2022,1,0,0,SINAR,PLAMA,na,3.5,CAPBP,VIOAR,na,0,61.8,0,978.71,1745.48,38.4,6.71,54,4.04,0
VT,2023,2,205,9/12/2022,1,25,34,na,na,na,84.58,na,na,na,289.04,0,-1,978.71,1745.48,38.4,6.71,54,4.04,30
VT,2023,2,206,9/12/2022,1,15,23,na,na,na,80.41,CAPBP,na,na,291.2,0.3,-0.995145631,978.71,1745.48,38.4,6.71,54,4.04,15
VT,2023,2,207,9/19/2022,1.5,15,9,na,na,na,47.91,CAPBP,na,na,316.2,1.1,-0.96345515,825.81,1592.58,5.85,6.71,38,3.34,15
VT,2023,2,208,9/19/2022,1.5,105,55,na,na,na,71.4,CAPBP,VIORA,na,307.92,0.1,-0.996677741,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,2,209,9/19/2022,1.5,0,0,na,na,na,0.41,CAPBP,CHEAL,na,0,30.1,0,825.81,1592.58,5.85,6.71,38,3.34,0
VT,2023,2,210,9/19/2022,1.5,50,47,na,na,na,80.77,CAPBP,na,na,372.37,0.1,-0.996677741,825.81,1592.58,5.85,6.71,38,3.34,60
VT,2023,2,211,9/19/2022,1.5,80,61,na,na,na,82.81,CAPBP,na,na,328.91,0.1,-0.996677741,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,2,212,9/19/2022,1.5,25,48,na,na,na,53.84,na,na,na,295.46,0,-1,825.81,1592.58,5.85,6.71,38,3.34,30
VT,2023,2,213,9/24/2022,2,15,11,na,na,na,36.34,na,na,na,194.39,0,-1,743.41,1510.18,14.9,6.96,43,3.74,15
VT,2023,2,214,9/24/2022,2,0,0,na,na,na,0.65,CHEAL,CAPBP,na,0,4.3,0,743.41,1510.18,14.9,6.96,43,3.74,0
VT,2023,2,215,9/24/2022,2,25,26,na,na,na,68.49,na,na,na,327.9,0,-1,743.41,1510.18,14.9,6.96,43,3.74,30
VT,2023,2,216,9/24/2022,2,105,82,na,na,na,83.13,na,na,na,281.6,0,-1,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,2,217,9/24/2022,2,50,38,na,na,na,58.36,na,na,na,272.97,0,-1,743.41,1510.18,14.9,6.96,43,3.74,60
VT,2023,2,218,9/24/2022,2,80,75,na,na,na,74.71,na,na,na,260.21,0,-1,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,2,219,10/3/2022,2.5,105,103,na,na,na,74.9,na,na,na,297.64,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,2,220,10/3/2022,2.5,80,58,na,na,na,74.01,na,na,na,357.47,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,2,221,10/3/2022,2.5,50,35,na,na,na,50.62,na,na,na,249.47,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,60
VT,2023,2,222,10/3/2022,2.5,0,0,na,na,na,0.33,CERFO,CHEAL,na,0,4.3,0,617.1164091,1383.892789,26.95,6.49,54,3.38,0
VT,2023,2,223,10/3/2022,2.5,15,19,na,na,na,13.66,CAPBP,na,na,141.65,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,15
VT,2023,2,224,10/3/2022,2.5,25,37,na,na,na,30.8,na,na,na,137.93,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,30
VT,2023,2,225,10/10/2022,3,0,0,na,na,na,0.35,CAPBP,CHEAL,DIGSA,0,4.3,0,542.92,1309.70,42.7,6.13,66,3.75,0
VT,2023,2,226,10/10/2022,3,25,20,na,na,na,11.48,na,na,na,170.57,0.2,-0.953488372,542.92,1309.70,42.7,6.13,66,3.75,30
VT,2023,2,227,10/10/2022,3,15,11,na,na,na,5.43,na,na,na,126.91,0,-1,542.92,1309.70,42.7,6.13,66,3.75,15
VT,2023,2,228,10/10/2022,3,105,78,na,na,na,45.76,na,na,na,293.49,0,-1,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,2,229,10/10/2022,3,80,53,na,na,na,37.69,na,na,na,320.6,0,-1,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,2,230,10/10/2022,3,50,44,na,na,na,30.56,na,na,na,219.66,0,-1,542.92,1309.70,42.7,6.13,66,3.75,60
VT,2023,3,301,9/12/2022,1,0,0,na,na,na,0.28,CAPBP,na,na,0,9.8,0,978.71,1745.48,38.4,6.71,54,4.04,0
VT,2023,3,302,9/12/2022,1,15,10,na,na,na,63.21,CAPBP,na,na,276.29,0.2,-0.979591837,978.71,1745.48,38.4,6.71,54,4.04,15
VT,2023,3,303,9/12/2022,1,80,86,TAROF,na,na,85.09,CAPBP,na,na,319.41,0.1,-0.989795918,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,3,304,9/12/2022,1,105,80,na,na,na,89.7,CAPBP,na,na,378.01,0.1,-0.989795918,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,3,305,9/12/2022,1,25,22,na,na,na,78.89,CAPBP,POAAN,na,391.95,2.3,-0.765306122,978.71,1745.48,38.4,6.71,54,4.04,30
VT,2023,3,306,9/12/2022,1,50,56,na,na,na,82.3,na,na,na,348.59,0,-1,978.71,1745.48,38.4,6.71,54,4.04,60
VT,2023,3,307,9/19/2022,1.5,80,41,na,na,na,64.94,na,na,na,250.49,0,-1,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,3,308,9/19/2022,1.5,50,38,na,na,na,66.12,na,na,na,344.08,0,-1,825.81,1592.58,5.85,6.71,38,3.34,60
VT,2023,3,309,9/19/2022,1.5,0,0,STEME,PLALA,SINAR,7.35,CAPBP,CERFO,na,0,65.9,0,825.81,1592.58,5.85,6.71,38,3.34,0
VT,2023,3,310,9/19/2022,1.5,105,77,na,na,na,85.64,CAPBP,na,na,361.84,0.9,-0.986342944,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,3,311,9/19/2022,1.5,25,22,CERFO,na,na,69.39,CERFO,na,na,287.45,0.3,-0.995447648,825.81,1592.58,5.85,6.71,38,3.34,30
VT,2023,3,312,9/19/2022,1.5,15,12,CERFO,na,na,30.96,CAPBP,CERFO,na,199.34,7.5,-0.886191199,825.81,1592.58,5.85,6.71,38,3.34,15
VT,2023,3,313,9/24/2022,2,105,53,na,na,na,49.59,na,na,na,192,0,-1,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,3,314,9/24/2022,2,50,40,na,na,na,54.85,na,na,na,271.53,0,-1,743.41,1510.18,14.9,6.96,43,3.74,60
VT,2023,3,315,9/24/2022,2,0,0,SINAR,na,na,0.8,CAPBP,EQUAR,na,0,33.1,0,743.41,1510.18,14.9,6.96,43,3.74,0
VT,2023,3,316,9/24/2022,2,15,16,na,na,na,62.12,na,na,na,300.78,0,-1,743.41,1510.18,14.9,6.96,43,3.74,15
VT,2023,3,317,9/24/2022,2,80,50,na,na,na,74.56,na,na,na,290.31,0,-1,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,3,318,9/24/2022,2,25,15,na,na,na,41.77,CERFO,na,na,249.33,0.2,-0.993957704,743.41,1510.18,14.9,6.96,43,3.74,30
VT,2023,3,319,10/3/2022,2.5,0,0,na,na,na,0.32,CHEAL,DIGSA,na,0,-0.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,0
VT,2023,3,320,10/3/2022,2.5,15,13,na,na,na,27.85,na,na,na,285.98,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,15
VT,2023,3,321,10/3/2022,2.5,105,71,na,na,na,72.08,na,na,na,256.77,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,3,322,10/3/2022,2.5,80,57,na,na,na,59.14,CAPBP,na,na,323.33,0.1,-1.125,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,3,323,10/3/2022,2.5,25,13,na,na,na,10.9,na,na,na,141.05,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,30
VT,2023,3,324,10/3/2022,2.5,50,32,na,na,na,24.71,na,na,na,134.43,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,60
VT,2023,3,325,10/10/2022,3,105,37,na,na,na,24.6,na,na,na,156.39,0,-1,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,3,326,10/10/2022,3,50,35,na,na,na,23.89,CAPBP,na,na,180.97,0.1,-0.975609756,542.92,1309.70,42.7,6.13,66,3.75,60
VT,2023,3,327,10/10/2022,3,80,70,na,na,na,46.97,na,na,na,202.2,0,-1,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,3,328,10/10/2022,3,15,9,na,na,na,9.36,CAPBP,na,na,199.48,0.1,-0.975609756,542.92,1309.70,42.7,6.13,66,3.75,15
VT,2023,3,329,10/10/2022,3,0,0,na,na,na,0.15,DIGSA,CHEAL,MELAL,0,4.1,0,542.92,1309.70,42.7,6.13,66,3.75,0
VT,2023,3,330,10/10/2022,3,25,15,na,na,na,11.46,na,na,na,132.94,0,-1,542.92,1309.70,42.7,6.13,66,3.75,30
VT,2023,4,401,9/12/2022,1,80,46,na,na,na,83.08,na,na,na,295.77,0,-1,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,4,402,9/12/2022,1,105,90,na,na,na,82.11,na,na,na,312.12,0,-1,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,4,403,9/12/2022,1,25,22,na,na,na,74.83,CAPBP,na,na,237.89,0.02,-0.999535963,978.71,1745.48,38.4,6.71,54,4.04,30
VT,2023,4,404,9/12/2022,1,0,0,SINAR,na,na,0.91,CAPBP,CERFO,HELAN,0,43.1,0,978.71,1745.48,38.4,6.71,54,4.04,0
VT,2023,4,405,9/12/2022,1,50,36,na,na,na,90.6,na,na,na,273.3,0,-1,978.71,1745.48,38.4,6.71,54,4.04,60
VT,2023,4,406,9/12/2022,1,15,17,na,na,na,71.88,na,na,na,257.44,0,-1,978.71,1745.48,38.4,6.71,54,4.04,15
VT,2023,4,407,9/19/2022,1.5,50,46,na,na,na,82.67,CAPBP,na,na,321.15,0.1,-0.980769231,825.81,1592.58,5.85,6.71,38,3.34,60
VT,2023,4,408,9/19/2022,1.5,0,0,na,na,na,0.23,CHEAL,CAPBP,CERFO,0,5.2,0,825.81,1592.58,5.85,6.71,38,3.34,0
VT,2023,4,409,9/19/2022,1.5,25,18,SINAR,na,na,71,na,na,na,374.81,0.3,-0.942307692,825.81,1592.58,5.85,6.71,38,3.34,30
VT,2023,4,410,9/19/2022,1.5,105,71,na,na,na,74.41,CAPBP,na,na,240.34,0.1,-0.980769231,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,4,411,9/19/2022,1.5,15,10,SINAR,na,na,48.5,TAROF,CERFO,na,194.13,0.1,-0.980769231,825.81,1592.58,5.85,6.71,38,3.34,15
VT,2023,4,412,9/19/2022,1.5,80,68,na,na,na,70.03,na,na,na,291.4,0,-1,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,4,413,9/24/2022,2,15,16,na,na,na,43.72,na,na,na,126.87,0,-1,743.41,1510.18,14.9,6.96,43,3.74,15
VT,2023,4,414,9/24/2022,2,50,37,na,na,na,73.7,na,na,na,432.89,0,-1,743.41,1510.18,14.9,6.96,43,3.74,60
VT,2023,4,415,9/24/2022,2,80,68,na,na,na,85.6,na,na,na,266.69,0,-1,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,4,416,9/24/2022,2,25,30,na,na,na,73.95,CAPBP,na,na,449.55,0.9,-0.962025316,743.41,1510.18,14.9,6.96,43,3.74,30
VT,2023,4,417,9/24/2022,2,105,61,na,na,na,73.8,na,na,na,311.78,0,-1,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,4,418,9/24/2022,2,0,0,PLALA,na,na,0.7,MELAL,CHEAL,CAPBP,0,23.7,0,743.41,1510.18,14.9,6.96,43,3.74,0
VT,2023,4,419,10/3/2022,2.5,105,49,na,na,na,69.25,na,na,na,325.83,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,4,420,10/3/2022,2.5,15,16,na,na,na,32.22,CAPBP,na,na,251.87,0.2,-0.957446809,617.1164091,1383.892789,26.95,6.49,54,3.38,15
VT,2023,4,421,10/3/2022,2.5,80,59,na,na,na,74.14,na,na,na,268.03,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,4,422,10/3/2022,2.5,50,54,na,na,na,69.92,na,na,na,328.52,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,60
VT,2023,4,423,10/3/2022,2.5,25,21,na,na,na,20.26,na,na,na,180.2,0,-1,617.1164091,1383.892789,26.95,6.49,54,3.38,30
VT,2023,4,424,10/3/2022,2.5,0,0,na,na,na,0.23,CHEAL,VERAR,DIGSA,0,4.7,0,617.1164091,1383.892789,26.95,6.49,54,3.38,0
VT,2023,4,425,10/10/2022,3,105,70,na,na,na,44.39,na,na,na,254.59,0,-1,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,4,426,10/10/2022,3,80,43,na,na,na,38.14,CAPBP,na,na,232.38,1.9,-0.095238095,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,4,427,10/10/2022,3,25,38,na,na,na,33.86,na,na,na,290.61,0,-1,542.92,1309.70,42.7,6.13,66,3.75,30
VT,2023,4,428,10/10/2022,3,50,45,na,na,na,40.22,na,na,na,317.11,0,-1,542.92,1309.70,42.7,6.13,66,3.75,60
VT,2023,4,429,10/10/2022,3,15,13,na,na,na,4.79,na,na,na,123.98,0,-1,542.92,1309.70,42.7,6.13,66,3.75,15
VT,2023,4,430,10/10/2022,3,0,0,na,na,na,0.18,CHEAL,CAPBP,na,0,2.1,0,542.92,1309.70,42.7,6.13,66,3.75,0
